-5.5,1.2012e-05,0,0
-5.5,2.6026e-05,0.001,0
-5.5,2.4024e-05,0,0
-5.5,2.6026e-05,0,0
-5.5,2.2022e-05,0,0
-5.5,1.6016e-05,0.001,0
-5.5,2.002e-05,0,0
-5.5,1.2012e-05,0,0
-5.5,2.8028e-05,0,0
-5.5,1.2012e-05,0,0
-5.49,1.8018e-05,0,0
-5.49,1.6016e-05,0,0
-5.49,1.8018e-05,0,0
-5.49,1.001e-05,0,0
-5.49,1.4014e-05,0,0
-5.49,2.6026e-05,0.001,0
-5.49,2.002e-05,0,0
-5.49,6.00601e-06,0,0
-5.49,1.4014e-05,0,0
-5.49,1.4014e-05,0,0
-5.48,2.002e-05,0.001,0
-5.48,2.2022e-05,0,0
-5.48,2.6026e-05,0,0
-5.48,1.4014e-05,0,0
-5.48,1.8018e-05,0,0
-5.48,1.2012e-05,0,0
-5.48,2.2022e-05,0,0
-5.48,2.6026e-05,0,0
-5.48,1.8018e-05,0,0
-5.48,1.8018e-05,0,0
-5.47,1.8018e-05,0,0
-5.47,1.8018e-05,0,0
-5.47,1.001e-05,0,0
-5.47,2.4024e-05,0,0
-5.47,1.6016e-05,0,0
-5.47,1.4014e-05,0,0
-5.47,2.6026e-05,0.001,0
-5.47,2.002e-05,0,0
-5.47,2.8028e-05,0.001,0
-5.47,1.6016e-05,0,0
-5.46,2.4024e-05,0,0
-5.46,2.6026e-05,0.002,0
-5.46,1.8018e-05,0,0
-5.46,2.002e-05,0,0
-5.46,1.8018e-05,0,0
-5.46,1.4014e-05,0,0
-5.46,3.003e-05,0.002,0
-5.46,2.2022e-05,0,0
-5.46,2.002e-05,0,0
-5.46,2.8028e-05,0,0
-5.45,1.8018e-05,0,0
-5.45,3.2032e-05,0,0
-5.45,1.4014e-05,0,0
-5.45,2.2022e-05,0,0
-5.45,1.6016e-05,0,0
-5.45,2.4024e-05,0,0
-5.45,3.003e-05,0.001,0
-5.45,1.6016e-05,0,0
-5.45,1.8018e-05,0,0
-5.45,1.8018e-05,0,0
-5.44,1.4014e-05,0.001,0
-5.44,2.8028e-05,0.002,0
-5.44,2.6026e-05,0,0
-5.44,2.4024e-05,0,0
-5.44,2.2022e-05,0,0
-5.44,2.8028e-05,0,0
-5.44,2.2022e-05,0,0
-5.44,1.2012e-05,0,0
-5.44,2.2022e-05,0,0
-5.44,1.8018e-05,0,0
-5.43,2.2022e-05,0,0
-5.43,1.001e-05,0,0
-5.43,2.2022e-05,0.001,0
-5.43,3.003e-05,0.001,0
-5.43,1.2012e-05,0,0
-5.43,2.2022e-05,0,0
-5.43,1.4014e-05,0,0
-5.43,8.00801e-06,0,0
-5.43,1.8018e-05,0,0
-5.43,2.8028e-05,0,0
-5.42,3.003e-05,0.001,0
-5.42,2.8028e-05,0.001,0
-5.42,2.2022e-05,0,0
-5.42,1.001e-05,0,0
-5.42,1.6016e-05,0,0
-5.42,2.8028e-05,0,0
-5.42,1.001e-05,0,0
-5.42,2.2022e-05,0.001,0
-5.42,1.4014e-05,0,0
-5.42,3.2032e-05,0,0
-5.41,2.2022e-05,0,0
-5.41,1.6016e-05,0,0
-5.41,2.002e-05,0.001,0
-5.41,1.8018e-05,0,0
-5.41,1.2012e-05,0,0
-5.41,2.2022e-05,0,0
-5.41,3.4034e-05,0.002,0
-5.41,3.4034e-05,0.002,0
-5.41,1.8018e-05,0,0
-5.41,2.8028e-05,0,0
-5.4,1.001e-05,0,0
-5.4,2.2022e-05,0,0
-5.4,2.002e-05,0.001,0
-5.4,1.4014e-05,0,0
-5.4,2.2022e-05,0.001,0
-5.4,2.2022e-05,0,0
-5.4,2.4024e-05,0,0
-5.4,1.4014e-05,0,0
-5.4,2.4024e-05,0,0
-5.4,2.2022e-05,0,0
-5.39,1.4014e-05,0,0
-5.39,2.4024e-05,0.001,0
-5.39,2.2022e-05,0,0
-5.39,1.8018e-05,0,0
-5.39,2.6026e-05,0,0
-5.39,2.4024e-05,0.001,0
-5.39,2.4024e-05,0,0
-5.39,1.2012e-05,0,0
-5.39,3.003e-05,0,0
-5.39,1.2012e-05,0,0
-5.38,2.2022e-05,0,0
-5.38,2.6026e-05,0.001,0
-5.38,1.8018e-05,0,0
-5.38,2.6026e-05,0,0
-5.38,2.2022e-05,0,0
-5.38,1.4014e-05,0,0
-5.38,1.8018e-05,0,0
-5.38,1.4014e-05,0,0
-5.38,2.2022e-05,0,0
-5.38,1.6016e-05,0,0
-5.37,2.002e-05,0,0
-5.37,1.4014e-05,0,0
-5.37,1.8018e-05,0,0
-5.37,2.2022e-05,0.002,0
-5.37,2.4024e-05,0,0
-5.37,2.2022e-05,0,0
-5.37,3.003e-05,0,0
-5.37,1.6016e-05,0,0
-5.37,2.2022e-05,0,0
-5.37,2.2022e-05,0,0
-5.36,2.8028e-05,0.001,0
-5.36,1.2012e-05,0,0
-5.36,3.003e-05,0,0
-5.36,2.2022e-05,0,0
-5.36,2.002e-05,0,0
-5.36,2.4024e-05,0.001,0
-5.36,3.003e-05,0,0
-5.36,2.002e-05,0.001,0
-5.36,2.8028e-05,0,0
-5.36,2.002e-05,0,0
-5.35,2.002e-05,0,0
-5.35,2.002e-05,0,0
-5.35,2.4024e-05,0,0
-5.35,2.002e-05,0,0
-5.35,2.6026e-05,0,0
-5.35,2.6026e-05,0,0
-5.35,1.6016e-05,0,0
-5.35,1.6016e-05,0,0
-5.35,1.6016e-05,0,0
-5.35,3.4034e-05,0.001,0
-5.34,1.6016e-05,0,0
-5.34,3.2032e-05,0,0
-5.34,3.003e-05,0,0
-5.34,1.8018e-05,0,0
-5.34,2.6026e-05,0,0
-5.34,3.2032e-05,0,0
-5.34,3.2032e-05,0,0
-5.34,2.002e-05,0,0
-5.34,1.6016e-05,0,0
-5.34,1.8018e-05,0,0
-5.33,2.2022e-05,0.001,0
-5.33,3.2032e-05,0,0
-5.33,2.8028e-05,0,0
-5.33,2.6026e-05,0,0
-5.33,3.003e-05,0,0
-5.33,1.001e-05,0,0
-5.33,2.2022e-05,0,0
-5.33,3.003e-05,0,0
-5.33,1.6016e-05,0,0
-5.33,1.4014e-05,0,0
-5.32,2.002e-05,0,0
-5.32,1.8018e-05,0,0
-5.32,3.003e-05,0,0
-5.32,2.002e-05,0,0
-5.32,2.002e-05,0,0
-5.32,2.6026e-05,0.001,0
-5.32,2.6026e-05,0,0
-5.32,2.6026e-05,0,0
-5.32,2.002e-05,0,0
-5.32,2.002e-05,0,0
-5.31,3.003e-05,0.001,0
-5.31,3.2032e-05,0.001,0
-5.31,2.2022e-05,0,0
-5.31,3.003e-05,0,0
-5.31,1.8018e-05,0,0
-5.31,1.6016e-05,0,0
-5.31,3.003e-05,0,0
-5.31,1.4014e-05,0,0
-5.31,4.004e-05,0,0
-5.31,2.8028e-05,0,0
-5.3,1.8018e-05,0,0
-5.3,2.6026e-05,0,0
-5.3,1.4014e-05,0,0
-5.3,2.002e-05,0,0
-5.3,3.003e-05,0,0
-5.3,2.002e-05,0,0
-5.3,1.6016e-05,0,0
-5.3,2.4024e-05,0,0
-5.3,1.4014e-05,0,0
-5.3,1.6016e-05,0,0
-5.29,1.8018e-05,0,0
-5.29,2.4024e-05,0,0
-5.29,3.2032e-05,0,0
-5.29,1.4014e-05,0,0
-5.29,1.8018e-05,0,0
-5.29,3.8038e-05,0,0
-5.29,3.2032e-05,0.001,0
-5.29,2.002e-05,0,0
-5.29,1.8018e-05,0,0
-5.29,3.4034e-05,0.001,0
-5.28,2.6026e-05,0,0
-5.28,1.2012e-05,0,0
-5.28,2.002e-05,0,0
-5.28,1.8018e-05,0.001,0
-5.28,2.4024e-05,0,0
-5.28,2.4024e-05,0,0
-5.28,3.4034e-05,0.002,0
-5.28,2.8028e-05,0,0
-5.28,3.2032e-05,0,0
-5.28,2.4024e-05,0,0
-5.27,1.6016e-05,0,0
-5.27,2.8028e-05,0.001,0
-5.27,1.8018e-05,0,0
-5.27,2.6026e-05,0,0
-5.27,3.6036e-05,0,0
-5.27,3.6036e-05,0,0
-5.27,3.003e-05,0,0
-5.27,1.4014e-05,0,0
-5.27,2.002e-05,0,0
-5.27,3.8038e-05,0.001,0
-5.26,2.8028e-05,0,0
-5.26,2.6026e-05,0,0
-5.26,4.004e-05,0,0
-5.26,2.6026e-05,0,0
-5.26,2.4024e-05,0.001,0
-5.26,3.003e-05,0,0
-5.26,2.2022e-05,0,0
-5.26,2.4024e-05,0.001,0
-5.26,2.8028e-05,0,0
-5.26,2.4024e-05,0,0
-5.25,3.2032e-05,0,0
-5.25,1.6016e-05,0,0
-5.25,3.6036e-05,0.001,0
-5.25,3.6036e-05,0.001,0
-5.25,2.4024e-05,0.001,0
-5.25,4.8048e-05,0.001,0
-5.25,2.8028e-05,0,0
-5.25,4.2042e-05,0.002,0
-5.25,2.2022e-05,0,0
-5.25,3.003e-05,0,0
-5.24,2.4024e-05,0,0
-5.24,1.6016e-05,0,0
-5.24,3.003e-05,0.001,0
-5.24,2.002e-05,0.001,0
-5.24,2.8028e-05,0.001,0
-5.24,1.8018e-05,0,0
-5.24,3.003e-05,0.001,0
-5.24,1.8018e-05,0,0
-5.24,2.2022e-05,0.001,0
-5.24,3.2032e-05,0.001,0
-5.23,4.2042e-05,0.001,0
-5.23,1.8018e-05,0,0
-5.23,4.004e-05,0.001,0
-5.23,2.8028e-05,0.001,0
-5.23,4.004e-05,0.002,0
-5.23,2.002e-05,0,0
-5.23,4.4044e-05,0,0
-5.23,1.6016e-05,0.001,0
-5.23,2.2022e-05,0,0
-5.23,3.003e-05,0.001,0
-5.22,3.2032e-05,0,0
-5.22,3.4034e-05,0.001,0
-5.22,3.4034e-05,0.002,0
-5.22,2.2022e-05,0,0
-5.22,2.002e-05,0,0
-5.22,2.6026e-05,0,0
-5.22,2.6026e-05,0.001,0
-5.22,3.003e-05,0,0
-5.22,3.2032e-05,0.001,0
-5.22,2.002e-05,0.001,0
-5.21,2.6026e-05,0,0
-5.21,3.2032e-05,0.001,0
-5.21,3.2032e-05,0,0
-5.21,2.4024e-05,0,0
-5.21,3.003e-05,0.001,0
-5.21,2.2022e-05,0,0
-5.21,3.4034e-05,0.001,0
-5.21,2.2022e-05,0,0
-5.21,3.003e-05,0,0
-5.21,4.6046e-05,0.001,0
-5.2,2.2022e-05,0,0
-5.2,2.8028e-05,0,0
-5.2,3.003e-05,0,0
-5.2,3.003e-05,0.001,0
-5.2,4.2042e-05,0.001,0
-5.2,2.002e-05,0,0
-5.2,3.003e-05,0,0
-5.2,2.6026e-05,0,0
-5.2,3.2032e-05,0,0
-5.2,3.003e-05,0.001,0
-5.19,3.6036e-05,0,0
-5.19,4.4044e-05,0,0
-5.19,4.004e-05,0,0
-5.19,2.002e-05,0,0
-5.19,2.4024e-05,0,0
-5.19,3.4034e-05,0.001,0
-5.19,2.8028e-05,0,0
-5.19,3.2032e-05,0.001,0
-5.19,2.4024e-05,0.001,0
-5.19,1.8018e-05,0,0
-5.18,3.003e-05,0,0
-5.18,5.00501e-05,0.001,0
-5.18,3.2032e-05,0.001,0
-5.18,3.6036e-05,0,0
-5.18,3.2032e-05,0,0
-5.18,3.6036e-05,0,0
-5.18,3.4034e-05,0.002,0
-5.18,4.6046e-05,0,0
-5.18,2.002e-05,0,0
-5.18,3.6036e-05,0.002,0
-5.17,2.8028e-05,0,0
-5.17,3.2032e-05,0.001,0
-5.17,4.6046e-05,0.002,0
-5.17,1.8018e-05,0,0
-5.17,1.8018e-05,0,0
-5.17,3.8038e-05,0,0
-5.17,2.6026e-05,0,0
-5.17,2.6026e-05,0,0
-5.17,2.2022e-05,0.001,0
-5.17,1.8018e-05,0,0
-5.16,4.4044e-05,0.002,0
-5.16,3.4034e-05,0,0
-5.16,2.6026e-05,0,0
-5.16,2.4024e-05,0,0
-5.16,4.2042e-05,0,0
-5.16,4.2042e-05,0.001,0
-5.16,3.8038e-05,0,0
-5.16,5.20521e-05,0,0
-5.16,3.003e-05,0.001,0
-5.16,3.4034e-05,0,0
-5.15,3.6036e-05,0,0
-5.15,3.4034e-05,0.001,0
-5.15,3.2032e-05,0.002,0
-5.15,3.8038e-05,0.002,0
-5.15,3.8038e-05,0.001,0
-5.15,4.8048e-05,0,0
-5.15,3.4034e-05,0,0
-5.15,3.003e-05,0.001,0
-5.15,2.6026e-05,0,0
-5.15,4.004e-05,0,0
-5.14,5.00501e-05,0,0
-5.14,3.003e-05,0.003,0
-5.14,3.003e-05,0,0
-5.14,3.6036e-05,0.002,0
-5.14,2.4024e-05,0,0
-5.14,4.8048e-05,0.001,0
-5.14,4.8048e-05,0.001,0
-5.14,4.6046e-05,0.001,0
-5.14,6.40641e-05,0.001,0
-5.14,3.8038e-05,0,0
-5.13,4.004e-05,0,0
-5.13,4.2042e-05,0.001,0
-5.13,2.8028e-05,0,0
-5.13,2.002e-05,0,0
-5.13,2.8028e-05,0,0
-5.13,4.004e-05,0,0
-5.13,3.003e-05,0,0
-5.13,3.8038e-05,0.001,0
-5.13,5.00501e-05,0.001,0
-5.13,4.4044e-05,0.001,0
-5.12,3.003e-05,0,0
-5.12,4.004e-05,0.001,0
-5.12,2.6026e-05,0,0
-5.12,3.4034e-05,0,0
-5.12,2.6026e-05,0,0
-5.12,2.4024e-05,0,0
-5.12,2.2022e-05,0,0
-5.12,2.4024e-05,0.001,0
-5.12,2.2022e-05,0,0
-5.12,3.8038e-05,0,0
-5.11,2.6026e-05,0.003,0
-5.11,2.6026e-05,0,0
-5.11,3.8038e-05,0.001,0
-5.11,4.4044e-05,0,0
-5.11,3.4034e-05,0.001,0
-5.11,3.6036e-05,0,0
-5.11,5.20521e-05,0.001,0
-5.11,4.2042e-05,0.001,0
-5.11,4.2042e-05,0.001,0
-5.11,3.6036e-05,0.002,0
-5.1,5.40541e-05,0.003,0
-5.1,3.6036e-05,0,0
-5.1,3.4034e-05,0,0
-5.1,3.8038e-05,0.001,0
-5.1,3.2032e-05,0,0
-5.1,3.8038e-05,0,0
-5.1,3.2032e-05,0,0
-5.1,5.40541e-05,0.004,0
-5.1,4.004e-05,0.001,0
-5.1,3.003e-05,0,0
-5.09,4.2042e-05,0,0
-5.09,2.8028e-05,0,0
-5.09,4.4044e-05,0.001,0
-5.09,2.8028e-05,0,0
-5.09,2.002e-05,0,0
-5.09,2.8028e-05,0.001,0
-5.09,3.6036e-05,0.001,0
-5.09,3.4034e-05,0.001,0
-5.09,5.20521e-05,0.002,0
-5.09,3.8038e-05,0.002,0
-5.08,3.6036e-05,0.001,0
-5.08,2.002e-05,0,0
-5.08,3.8038e-05,0.001,0
-5.08,2.4024e-05,0,0
-5.08,5.60561e-05,0.001,0
-5.08,3.8038e-05,0.001,0
-5.08,2.6026e-05,0.001,0
-5.08,4.4044e-05,0,0
-5.08,3.003e-05,0,0
-5.08,3.003e-05,0,0
-5.07,6.00601e-05,0.001,0
-5.07,4.2042e-05,0,0
-5.07,3.003e-05,0.001,0
-5.07,4.4044e-05,0,0
-5.07,3.2032e-05,0.002,0
-5.07,4.004e-05,0,0
-5.07,2.4024e-05,0,0
-5.07,4.004e-05,0.002,0
-5.07,3.8038e-05,0.001,0
-5.07,4.8048e-05,0.002,0
-5.06,3.6036e-05,0.001,0
-5.06,3.6036e-05,0.001,0
-5.06,5.40541e-05,0.002,0
-5.06,6.20621e-05,0.004,0
-5.06,2.8028e-05,0.001,0
-5.06,3.003e-05,0,0
-5.06,2.4024e-05,0,0
-5.06,5.40541e-05,0.002,0
-5.06,3.2032e-05,0,0
-5.06,3.6036e-05,0.001,0
-5.05,4.004e-05,0.002,0
-5.05,4.8048e-05,0.001,0
-5.05,4.004e-05,0.001,0
-5.05,5.00501e-05,0.003,0
-5.05,3.8038e-05,0.001,0
-5.05,3.4034e-05,0.001,0
-5.05,3.8038e-05,0,0
-5.05,4.004e-05,0.003,0
-5.05,3.6036e-05,0.002,0
-5.05,4.2042e-05,0.001,0
-5.04,5.00501e-05,0.002,0
-5.04,4.004e-05,0.001,0
-5.04,3.6036e-05,0,0
-5.04,4.6046e-05,0.002,0
-5.04,4.2042e-05,0.001,0
