-3.1,0.0012528,0.0133333,0,0
-3.1,0.00178971,0.0266667,0,0
-3.1,0.00134228,0.0133333,0,0
-3.1,0.00178971,0.0466667,0,0
-3.1,0.00178971,0.0333333,0,0
-3.1,0.00143177,0.02,0,0
-3.1,0.00205817,0.1,0,0
-3.1,0.00277405,0.06,0,0
-3.1,0.00205817,0.0266667,0,0
-3.1,0.00196868,0.0733333,0,0
-3.05,0.00232662,0.08,0,0
-3.05,0.00223714,0.0466667,0,0
-3.05,0.00250559,0.0666667,0,0
-3.05,0.00295302,0.106667,0,0
-3.05,0.00232662,0.0266667,0,0
-3.05,0.00250559,0.06,0,0
-3.05,0.00241611,0.04,0,0
-3.05,0.00161074,0.02,0,0
-3.05,0.00178971,0.0666667,0,0
-3.05,0.00277405,0.0866667,0,0
-3,0.00241611,0.1,0,0
-3,0.00322148,0.113333,0,0
-3,0.00241611,0.0733333,0,0
-3,0.00259508,0.0733333,0,0
-3,0.00187919,0.0266667,0,0
-3,0.00286353,0.08,0,0
-3,0.00223714,0.04,0,0
-3,0.00304251,0.0666667,0,0
-3,0.00313199,0.0866667,0,0
-3,0.00223714,0.06,0,0
-2.95,0.00250559,0.04,0,0
-2.95,0.00205817,0.0533333,0,0
-2.95,0.00205817,0.06,0,0
-2.95,0.00223714,0.0733333,0,0
-2.95,0.00241611,0.0533333,0,0
-2.95,0.00295302,0.08,0,0
-2.95,0.00304251,0.12,0,0
-2.95,0.00348993,0.153333,0,0
-2.95,0.00313199,0.113333,0,0
-2.95,0.00232662,0.0733333,0,0
-2.9,0.00214765,0.0733333,0,0
-2.9,0.00268456,0.06,0,0
-2.9,0.00223714,0.0266667,0,0
-2.9,0.00259508,0.0933333,0,0
-2.9,0.00304251,0.126667,0,0
-2.9,0.00277405,0.0866667,0,0
-2.9,0.00295302,0.0866667,0,0
-2.9,0.00357942,0.166667,0,0
-2.9,0.00259508,0.08,0,0
-2.9,0.00277405,0.08,0,0
-2.85,0.00402685,0.166667,0,0
-2.85,0.00277405,0.0933333,0,0
-2.85,0.00295302,0.12,0,0
-2.85,0.0042953,0.206667,0,0
-2.85,0.00348993,0.146667,0,0
-2.85,0.00313199,0.1,0,0
-2.85,0.00331096,0.0933333,0,0
-2.85,0.00313199,0.1,0,0
-2.85,0.00402685,0.133333,0,0
-2.85,0.00322148,0.106667,0,0
-2.8,0.00286353,0.0866667,0,0
-2.8,0.00331096,0.113333,0,0
-2.8,0.00340045,0.106667,0,0
-2.8,0.00393736,0.2,0,0
-2.8,0.00402685,0.146667,0,0
-2.8,0.00304251,0.0666667,0,0
-2.8,0.00286353,0.08,0,0
-2.8,0.00357942,0.12,0,0
-2.8,0.00357942,0.126667,0,0
-2.8,0.00411633,0.153333,0,0
-2.75,0.00393736,0.14,0,0
-2.75,0.00456376,0.22,0,0
-2.75,0.00348993,0.113333,0,0
-2.75,0.00357942,0.126667,0,0
-2.75,0.00465324,0.24,0,0
-2.75,0.00393736,0.266667,0,0
-2.75,0.00572707,0.313333,0,0
-2.75,0.00357942,0.0933333,0,0
-2.75,0.00384787,0.186667,0,0
-2.75,0.00331096,0.1,0,0
-2.7,0.00393736,0.193333,0,0
-2.7,0.00322148,0.133333,0,0
-2.7,0.0036689,0.213333,0,0
-2.7,0.00447427,0.22,0,0
-2.7,0.00519016,0.273333,0,0
-2.7,0.00384787,0.133333,0,0
-2.7,0.00402685,0.146667,0,0
-2.7,0.00474273,0.28,0,0
-2.7,0.00483221,0.326667,0,0
-2.7,0.00456376,0.36,0,0
-2.65,0.0049217,0.253333,0,0
-2.65,0.00420582,0.213333,0,0
-2.65,0.00483221,0.32,0,0
-2.65,0.00510067,0.273333,0,0
-2.65,0.00501119,0.26,0,0
-2.65,0.0049217,0.26,0,0
-2.65,0.00465324,0.28,0,0
-2.65,0.00402685,0.146667,0,0
-2.65,0.00635347,0.44,0,0
-2.65,0.0049217,0.213333,0,0
-2.6,0.00572707,0.42,1,0.02
-2.6,0.00581655,0.333333,0,0
-2.6,0.00519016,0.36,0,0
-2.6,0.00572707,0.413333,1,0.0155556
-2.6,0.00545861,0.353333,0,0
-2.6,0.00662192,0.446667,0,0
-2.6,0.00563758,0.286667,0,0
-2.6,0.00474273,0.226667,0,0
-2.6,0.00626398,0.486667,0,0
-2.6,0.00510067,0.32,0,0
-2.55,0.0061745,0.326667,1,0.02
-2.55,0.00653244,0.426667,1,0.02
-2.55,0.00536913,0.246667,0,0
-2.55,0.00536913,0.28,0,0
-2.55,0.00680089,0.473333,0,0
-2.55,0.0061745,0.4,1,0.0144444
-2.55,0.0061745,0.533333,0,0
-2.55,0.00599553,0.413333,1,0.02
-2.55,0.00635347,0.3,0,0
-2.55,0.00832215,0.646667,0,0
-2.5,0.00662192,0.446667,0,0
-2.5,0.0061745,0.44,1,0.0111111
-2.5,0.00653244,0.38,0,0
-2.5,0.00715884,0.613333,0,0
-2.5,0.00626398,0.42,0,0
-2.5,0.00536913,0.306667,0,0
-2.5,0.00635347,0.426667,0,0
-2.5,0.00653244,0.373333,0,0
-2.5,0.00653244,0.406667,0,0
-2.5,0.00769575,0.646667,0,0
-2.45,0.009217,0.873333,0,0
-2.45,0.00706935,0.506667,2,0.0155556
-2.45,0.00671141,0.513333,0,0
-2.45,0.00724832,0.606667,0,0
-2.45,0.00527964,0.233333,0,0
-2.45,0.00823266,0.866667,0,0
-2.45,0.00823266,0.666667,0,0
-2.45,0.00751678,0.593333,1,0.0144444
-2.45,0.00778523,0.726667,0,0
-2.45,0.00751678,0.533333,0,0
-2.4,0.00742729,0.64,0,0
-2.4,0.00706935,0.5,0,0
-2.4,0.0106488,1.16,1,0.004
-2.4,0.00894855,0.913333,0,0
-2.4,0.00832215,0.78,0,0
-2.4,0.00814318,0.74,0,0
-2.4,0.00778523,0.713333,0,0
-2.4,0.00796421,0.72,0,0
-2.4,0.00796421,0.646667,1,0.0111111
-2.4,0.00841163,0.58,0,0
-2.35,0.00841163,0.68,1,0.02
-2.35,0.0109172,1.35333,0,0
-2.35,0.00894855,0.826667,0,0
-2.35,0.00966443,1.05333,0,0
-2.35,0.009217,0.906667,0,0
-2.35,0.00939597,0.933333,1,0.0111111
-2.35,0.00885906,0.8,1,0.02
-2.35,0.0100224,1.16667,1,0.01
-2.35,0.0100224,1.07333,0,0
-2.35,0.0085906,0.853333,1,0.00955556
-2.3,0.0101119,1.21333,2,0.013127
-2.3,0.0105593,1.14667,3,0.034
-2.3,0.00912752,0.82,0,0
-2.3,0.0104698,1.2,1,0.0155556
-2.3,0.0100224,1.22,2,0.0244444
-2.3,0.0100224,1.13333,0,0
-2.3,0.00939597,0.92,0,0
-2.3,0.0124385,1.66667,0,0
-2.3,0.0115436,1.58,2,0.0124444
-2.3,0.0108277,1.28,0,0
-2.25,0.0102013,1.2,0,0
-2.25,0.0109172,1.28667,0,0
-2.25,0.0102908,1.28,0,0
-2.25,0.0111857,1.45333,0,0
-2.25,0.0107383,1.16667,0,0
-2.25,0.0110067,1.23333,0,0
-2.25,0.0105593,1.28667,0,0
-2.25,0.0114541,1.34,1,0.01
-2.25,0.0115436,1.38,0,0
-2.25,0.00993289,1.10667,1,0.01
-2.2,0.0130649,1.74667,3,0.0206349
-2.2,0.0117226,1.62667,2,0.00533333
-2.2,0.0130649,1.86,1,0.004
-2.2,0.0130649,1.98,2,0.0255556
-2.2,0.0136913,1.92667,1,0.008
-2.2,0.0103803,1.13333,0,0
-2.2,0.0130649,1.78,0,0
-2.2,0.0130649,2.07333,1,0.00377778
-2.2,0.012349,1.68,2,0.00911111
-2.2,0.0144966,2.17333,1,0.00666667
-2.15,0.012528,1.5,1,0.00555556
-2.15,0.0126174,1.77333,0,0
-2.15,0.0143177,2.10667,2,0.00666667
-2.15,0.0144966,2.38667,4,0.0100635
-2.15,0.0129754,1.91333,2,0.00622222
-2.15,0.0129754,1.97333,0,0
-2.15,0.0138702,2.18667,0,0
-2.15,0.012528,1.66,0,0
-2.15,0.0137808,1.97333,2,0.0144444
-2.15,0.0153915,2.74,1,0.004
-2.1,0.015302,2.49333,0,0
-2.1,0.0155705,2.63333,2,0.02
-2.1,0.0171812,3.11333,3,0.0169841
-2.1,0.015302,2.58,1,0.00177778
-2.1,0.0161969,2.84667,2,0.00533333
-2.1,0.0150336,2.52667,1,0.01
-2.1,0.015481,2.69333,4,0.0195556
-2.1,0.0131544,2,1,0.00730159
-2.1,0.0145861,2.28667,0,0
-2.1,0.0144966,2.28,2,0.00733333
-2.05,0.0185235,3.51333,2,0.0148889
-2.05,0.0183445,3.70667,4,0.016
-2.05,0.0167338,3.22667,7,0.0482381
-2.05,0.0177181,3.5,5,0.0205873
-2.05,0.0168233,3.06667,0,0
-2.05,0.01566,2.82667,0,0
-2.05,0.0173602,3.12667,6,0.0259683
-2.05,0.0195973,3.92667,1,0.00888889
-2.05,0.0171812,3.12,3,0.0135556
-2.05,0.0166443,3.12,5,0.0163757
-2,0.0178971,3.58,5,0.0286349
-2,0.0192394,4.12,6,0.0147302
-2,0.0177181,3.57333,1,0.00288889
-2,0.0190604,4.42,5,0.0142424
-2,0.0211186,4.76,6,0.0175714
-2,0.0192394,3.88667,0,0
-2,0.0200447,4.35333,6,0.0244127
-2,0.0193289,4.08,7,0.0191587
-2,0.0165548,2.84667,3,0.0106667
-2,0.018434,3.50667,5,0.0295714
-1.95,0.0250559,6.89333,7,0.0215873
-1.95,0.0194183,4.21333,1,0.00755556
-1.95,0.0216555,4.9,3,0.00987302
-1.95,0.021566,4.93333,2,0.0127619
-1.95,0.0200447,4.36,2,0.0122381
-1.95,0.0193289,4.16667,5,0.0175238
-1.95,0.0201342,4.64,4,0.013672
-1.95,0.0208501,4.80667,5,0.0179259
-1.95,0.0214765,5.11333,3,0.0155556
-1.95,0.0208501,5.18,13,0.0492804
-1.9,0.0224609,5.7,6,0.0139365
-1.9,0.0212975,5.25333,10,0.0264392
-1.9,0.0198658,4.23333,3,0.00739153
-1.9,0.0222819,5.8,5,0.0198571
-1.9,0.0206711,4.71333,6,0.0164233
-1.9,0.0224609,5.61333,2,0.00751852
-1.9,0.021566,5.50667,6,0.0184709
-1.9,0.0241611,6.55333,11,0.0208446
-1.9,0.0227293,5.76,4,0.0130952
-1.9,0.0228188,5.63333,8,0.0398201
-1.85,0.0260403,7.39333,8,0.022381
-1.85,0.0261298,7.28667,8,0.0167937
-1.85,0.0265772,7.71333,11,0.0220582
-1.85,0.0251454,6.88,13,0.0304021
-1.85,0.0253244,6.66667,9,0.0244127
-1.85,0.0239821,6.00667,4,0.013
-1.85,0.0255928,6.96667,10,0.0180192
-1.85,0.0264877,8.08,8,0.0184603
-1.85,0.027651,8.50667,19,0.0517725
-1.85,0.0272036,7.75333,7,0.0123752
-1.8,0.0287248,8.9,21,0.0411217
-1.8,0.0255034,7.30667,9,0.0150524
-1.8,0.0256823,7.45333,9,0.0308413
-1.8,0.0287248,9.14667,17,0.0315979
-1.8,0.0250559,7.08,7,0.0122063
-1.8,0.0285459,9.02667,13,0.0252169
-1.8,0.0288143,9,15,0.025899
-1.8,0.0261298,7.65333,8,0.0178889
-1.8,0.0271141,8.39333,19,0.0440053
-1.8,0.0291723,9.41333,12,0.019
-1.75,0.0292617,9.41333,13,0.0202507
-1.75,0.0331991,12.5,32,0.0548201
-1.75,0.0301566,9.84667,17,0.0296349
-1.75,0.030604,10.3267,15,0.0240582
-1.75,0.0329306,11.7867,18,0.0331101
-1.75,0.030783,10.3333,8,0.0122222
-1.75,0.0311409,10.12,15,0.0215767
-1.75,0.0272931,8.31333,11,0.0195185
-1.75,0.0300671,10.2333,12,0.0213279
-1.75,0.0296197,9.50667,16,0.0338148
-1.7,0.0378523,16.5,21,0.0242979
-1.7,0.0331991,12.7067,25,0.0395431
-1.7,0.0365996,15.08,27,0.0454004
-1.7,0.0316779,11.3533,15,0.0267196
-1.7,0.0343624,13.58,24,0.0270036
-1.7,0.0375839,15.4,27,0.0360296
-1.7,0.0350783,13.3267,23,0.0380245
-1.7,0.033915,12.3933,23,0.0463819
-1.7,0.034094,13.06,18,0.0255448
-1.7,0.0336465,12.8067,20,0.030772
-1.65,0.0399105,17.82,45,0.0420232
-1.65,0.0359732,14.3333,27,0.0351193
-1.65,0.0362416,14.1067,25,0.0312895
-1.65,0.0399105,17.8267,43,0.0440902
-1.65,0.0363311,14.5667,29,0.0436979
-1.65,0.0399105,17.4,37,0.0347115
-1.65,0.0386577,16.92,41,0.0496296
-1.65,0.0367785,15.6733,34,0.032212
-1.65,0.0371365,14.8067,22,0.028608
-1.65,0.0416107,18.9,41,0.04427
-1.6,0.0397315,17.88,41,0.0431692
-1.6,0.043132,20.7733,38,0.0411731
-1.6,0.0410738,18.8133,49,0.0538677
-1.6,0.0449217,22.1733,56,0.0556739
-1.6,0.0404474,18.1867,40,0.05207
-1.6,0.0404474,18.16,41,0.0525188
-1.6,0.0439374,21.8,53,0.0499633
-1.6,0.0411633,18.7333,37,0.0449303
-1.6,0.0396421,17.2933,38,0.0439074
-1.6,0.0437584,20.8867,46,0.0419518
-1.55,0.0443848,21.2867,54,0.0548028
-1.55,0.0453691,22.7733,58,0.0527203
-1.55,0.0473378,24.4533,57,0.0401063
-1.55,0.0500224,27.4,64,0.0446637
-1.55,0.0459955,23.4867,47,0.0312728
-1.55,0.046443,23.7333,52,0.0467419
-1.55,0.0472483,23.9733,56,0.0477201
-1.55,0.0468904,24.1467,51,0.0467343
-1.55,0.0442058,21.44,44,0.0405646
