-1.5,0.999911,11024,551152,0.999911
-1.5,0.999911,11024,551152,0.999911
-1.5,0.999642,11018.1,550708,0.999642
-1.5,1,11026,551300,1
-1.5,0.999821,11022.1,551004,0.999821
-1.5,1,11026,551300,1
-1.5,1,11026,551300,1
-1.5,0.999821,11022.1,551004,0.999821
-1.5,0.999821,11022.1,551004,0.999821
-1.5,0.999911,11024,551152,0.999911
-1.51,0.999821,11022.1,551004,0.999821
-1.51,1,11026,551300,1
-1.51,1,11026,551300,1
-1.51,0.999911,11024,551152,0.999911
-1.51,1,11026,551300,1
-1.51,1,11026,551300,1
-1.51,1,11026,551300,1
-1.51,1,11026,551300,1
-1.51,0.999821,11022.1,551004,0.999821
-1.51,0.999911,11024,551152,0.999911
-1.52,1,11026,551300,1
-1.52,0.999911,11024,551152,0.999911
-1.52,1,11026,551300,1
-1.52,0.999911,11024,551152,0.999911
-1.52,1,11026,551300,1
-1.52,0.999911,11024,551152,0.999911
-1.52,0.999911,11024,551152,0.999911
-1.52,1,11026,551300,1
-1.52,1,11026,551300,1
-1.52,1,11026,551300,1
-1.53,0.999821,11022.1,551004,0.999821
-1.53,1,11026,551300,1
-1.53,0.999911,11024,551152,0.999911
-1.53,0.999911,11024,551152,0.999911
-1.53,1,11026,551300,1
-1.53,0.999911,11024,551152,0.999911
-1.53,0.999821,11022.1,551004,0.999821
-1.53,0.999911,11024,551152,0.999911
-1.53,0.999911,11024,551152,0.999911
-1.53,0.999911,11024,551152,0.999911
-1.54,0.999821,11022.1,551004,0.999821
-1.54,0.999821,11022.1,551004,0.999821
-1.54,1,11026,551300,1
-1.54,0.999732,11020.1,550856,0.999731
-1.54,1,11026,551300,1
-1.54,0.999911,11024,551152,0.999911
-1.54,0.999821,11022.1,551004,0.999821
-1.54,1,11026,551300,1
-1.54,0.999642,11018.1,550708,0.999642
-1.54,1,11026,551300,1
-1.55,1,11026,551300,1
-1.55,0.999821,11022.1,551004,0.999821
-1.55,0.999911,11024,551152,0.999911
-1.55,0.999821,11022.1,551004,0.999821
-1.55,0.999911,11024,551152,0.999911
-1.55,0.999821,11022.1,551004,0.999821
-1.55,0.999911,11024,551152,0.999911
-1.55,1,11026,551300,1
-1.55,1,11026,551300,1
-1.55,1,11026,551300,1
-1.56,1,11026,551300,1
-1.56,0.999911,11024,551152,0.999911
-1.56,1,11026,551300,1
-1.56,0.999821,11022.1,551004,0.999821
-1.56,0.999732,11020.1,550856,0.999731
-1.56,1,11026,551300,1
-1.56,0.999732,11020.1,550856,0.999731
-1.56,0.999553,11016.1,550560,0.999552
-1.56,0.999821,11022.1,551004,0.999821
-1.56,0.999911,11024,551152,0.999911
-1.57,0.999821,11022.1,551004,0.999821
-1.57,0.999911,11024,551152,0.999911
-1.57,0.999821,11022.1,551004,0.999821
-1.57,0.999911,11024,551152,0.999911
-1.57,0.999911,11024,551152,0.999911
-1.57,1,11026,551300,1
-1.57,1,11026,551300,1
-1.57,0.999911,11024,551152,0.999911
-1.57,0.999821,11022.1,551004,0.999821
-1.57,1,11026,551300,1
-1.58,0.999821,11022.1,551004,0.999821
-1.58,0.999911,11024,551152,0.999911
-1.58,1,11026,551300,1
-1.58,0.999911,11024,551152,0.999911
-1.58,1,11026,551300,1
-1.58,0.999911,11024,551152,0.999911
-1.58,1,11026,551300,1
-1.58,1,11026,551300,1
-1.58,0.999911,11024,551152,0.999911
-1.58,0.999911,11024,551152,0.999911
-1.59,0.999911,11024,551152,0.999911
-1.59,0.999911,11024,551152,0.999911
-1.59,0.999911,11024,551152,0.999911
-1.59,0.999911,11024,551152,0.999911
-1.59,1,11026,551300,1
-1.59,0.999911,11024,551152,0.999911
-1.59,0.999911,11024,551152,0.999911
-1.59,0.999821,11022.1,551004,0.999821
-1.59,1,11026,551300,1
-1.59,0.999911,11024,551152,0.999911
-1.6,1,11026,551300,1
-1.6,0.999911,11024,551152,0.999911
-1.6,1,11026,551300,1
-1.6,0.999732,11020.1,550856,0.999731
-1.6,0.999911,11024,551152,0.999911
-1.6,0.999911,11024,551152,0.999911
-1.6,1,11026,551300,1
-1.6,0.999732,11020.1,550856,0.999731
-1.6,0.999911,11024,551152,0.999911
-1.6,0.999821,11022.1,551004,0.999821
-1.61,0.999821,11022.1,551004,0.999821
-1.61,0.999821,11022.1,551004,0.999821
-1.61,1,11026,551300,1
-1.61,1,11026,551300,1
-1.61,1,11026,551300,1
-1.61,0.999642,11018.1,550709,0.999643
-1.61,1,11026,551300,1
-1.61,0.999911,11024,551152,0.999911
-1.61,0.999911,11024,551152,0.999911
-1.61,0.999642,11018.1,550708,0.999642
-1.62,0.999911,11024,551152,0.999911
-1.62,1,11026,551300,1
-1.62,1,11026,551300,1
-1.62,0.999553,11016.1,550561,0.999553
-1.62,0.999821,11022.1,551005,0.999822
-1.62,1,11026,551300,1
-1.62,0.999911,11024,551152,0.999911
-1.62,0.999911,11024,551152,0.999911
-1.62,0.999821,11022.1,551004,0.999821
-1.62,0.999911,11024,551152,0.999911
-1.63,0.999911,11024,551152,0.999911
-1.63,0.999911,11024,551152,0.999911
-1.63,1,11026,551300,1
-1.63,1,11026,551300,1
-1.63,0.999911,11024,551152,0.999911
-1.63,0.999821,11022.1,551004,0.999821
-1.63,0.999821,11022.1,551004,0.999821
-1.63,0.999911,11024,551152,0.999911
-1.63,1,11026,551300,1
-1.63,1,11026,551300,1
-1.64,0.999821,11022.1,551004,0.999821
-1.64,0.999911,11024,551152,0.999911
-1.64,0.999911,11024,551152,0.999911
-1.64,0.999911,11024,551152,0.999911
-1.64,0.999732,11020.1,550856,0.999731
-1.64,0.999911,11024,551152,0.999911
-1.64,1,11026,551300,1
-1.64,1,11026,551300,1
-1.64,0.999911,11024,551152,0.999911
-1.64,0.999911,11024,551152,0.999911
-1.65,0.999642,11018.1,550708,0.999642
-1.65,1,11026,551300,1
-1.65,0.999911,11024,551152,0.999911
-1.65,1,11026,551300,1
-1.65,0.999821,11022.1,551004,0.999821
-1.65,1,11026,551300,1
-1.65,0.999821,11022.1,551004,0.999821
-1.65,1,11026,551300,1
-1.65,0.999821,11022.1,551004,0.999821
-1.65,0.999911,11024,551152,0.999911
-1.66,1,11026,551300,1
-1.66,0.999911,11024,551152,0.999911
-1.66,0.999642,11018.1,550708,0.999642
-1.66,0.999821,11022.1,551004,0.999821
-1.66,0.999821,11022.1,551004,0.999821
-1.66,0.999642,11018.1,550708,0.999642
-1.66,0.999821,11022.1,551005,0.999822
